# X(Mpch)    Y(Mpch)   Z(Mpch)   Vx(kms-1)   Vy(kms-1)   Vz(kms-1)   Rvir(kpch)   Vcirc(kms-1)  Xoff        Nhalo    Distinct/Sub
  112.3153   36.3605   15.5215   40.99       -273.83     -49.15      381.32       300.4         0.021069    229355   0     
  133.8727   45.5187   18.4782   -155.09     -52.47      165.61      463.98       337.9         0.05333     230449   0     
  126.0873   12.0762   16.2306   -167.61     90.42       -388.72     579.83       408.3         0.1195      230644   0     
  120.6263   25.0862   16.3204   -266.56     -119.54     -58.27      576.77       426.6         0.1014      231325   0     
  130.5156   12.9401   19.3779   -560.54     -104.66     147.1       467.44       391.6         0.01381     231726   0     
  116.9799   49.7403   18.4168   -30.6       -18.91      33.86       455.34       352.9         0.1148      232076   0     
  109.8821   23.6195   15.8174   102.52      297.49      -175.72     879.48       624.8         0.038416    232858   0     
  133.1165   7.4053    21.0543   -364.16     316.17      177.74      537.86       436.2         0.037188    233821   0     
  100.0442   23.4951   16.3358   629.52      72.08       -124.11     379.39       303.2         0.045418    235554   0     
  107.8932   22.1584   17.2788   381.09      725.97      -40.45      423.68       303.3         0.1507      238275   0     
  138.6058   47.3759   18.5862   -468.38     80.48       58.26       443.65       364.4         0.030005    238557   0     
  133.0688   43.0263   20.8903   -284.09     -51.43      139.68      447.29       339.1         0.04394     239059   0     
  128.0911   39.5211   20.6021   339.49      14.69       35.88       412.02       324.3         0.026926    240619   0     
  131.6632   41.4442   21.408    -194.59     83.88       33.8        712.11       514.0         0.033956    241154   0     
  130.0776   39.8216   21.5001   76.25       276.88      -4.04       633.56       464.7         0.043835    241672   0     
  108.7065   26.298    18.4509   53.45       -67.21      -81.86      872.89       609.8         0.079439    242178   0     
  128.6606   4.3058    26.6948   -463.01     482.0       675.56      102.49       450.8         0.019761    242945   0     
  113.5742   4.2631    28.317    -45.77      623.4       434.42      389.4        304.7         0.036401    243449   0     
  128.321    12.5736   19.7634   -321.79     16.34       -310.83     539.95       359.1         0.1233      243656   0     
  136.1405   40.6997   24.1741   -299.79     260.57      -9.1        646.99       505.9         0.031165    244411   0     
  121.1736   24.2437   18.7349   -297.87     -93.61      -357.61     440.19       374.5         0.0098708   245382   0     
  109.294    11.7356   26.3133   399.11      341.8       169.23      496.17       371.5         0.059494    246276   0     
  140.4057   4.4658    26.1099   -263.08     294.3       46.54       472.6        356.0         0.018231    247850   0     
  106.6387   19.5565   23.8608   572.03      380.31      -249.55     485.16       391.7         0.05778     248004   0     
  120.1557   12.7474   24.7632   6.1         41.71       -16.23      542.38       411.8         0.049811    249535   0     
  146.1081   33.1618   26.5329   -293.75     156.01      98.99       438.68       338.9         0.033286    249735   0     
  130.2386   42.0352   22.6669   253.81      -63.36      -267.42     412.34       315.6         0.0043887   253554   0     
  143.758    35.6972   27.8858   -432.1      145.92      -30.6       683.96       479.5         0.059868    255578   0     
  129.1386   40.3072   25.3507   139.12      169.17      -347.73     467.18       348.3         0.040879    258206   0     
  136.778    11.9294   32.9501   -494.68     60.94       265.74      442.14       333.2         0.040605    259473   0     
  133.5876   11.78     31.7788   -207.49     -77.38      91.95       757.32       570.4         0.087641    259489   0     
  128.1321   4.4133    27.6182   120.0       553.83      -265.97     967.16       697.0         0.060905    259863   0     
  135.4862   5.146     27.4617   -132.83     469.18      -167.13     409.71       334.9         0.0078952   260418   0     
  119.0207   18.967    23.5415   -120.83     -100.34     -411.36     516.33       389.7         0.036241    260611   0     
  108.0181   16.3194   27.8      435.56      550.94      -318.93     556.37       436.5         0.029644    261008   0     
  122.8105   11.0082   28.9069   399.28      345.63      -77.23      416.33       319.5         0.042119    263389   0     
  136.8558   45.7259   27.9561   -166.87     258.83      -102.82     654.14       478.0         0.027562    263658   0     
  107.1171   17.498    26.9747   501.49      386.51      -329.16     861.99       596.0         0.099157    263867   0     
  135.6033   11.901    33.6314   -60.0       -84.18      123.39      472.96       372.0         0.036962    265293   0     
  136.1488   12.2524   34.6403   -440.58     -59.5       129.96      444.81       366.4         0.024168    265759   0     
  127.1326   5.5674    30.8483   -333.17     289.15      -207.52     378.48       303.1         0.0060908   266187   0     
  144.2445   35.1757   29.5329   -208.03     37.26       -414.25     399.42       335.8         0.027531    267425   0     
  125.7686   10.3171   31.995    -140.91     -7.88       -125.98     459.21       669.4         0.021646    267732   0     
  104.7256   26.1713   25.4644   486.65      200.91      -506.13     727.98       549.9         0.057298    267826   0     
  119.4346   0.6395    32.8153   8.02        819.36      -28.46      426.87       332.4         0.020035    268588   0     
