# X(Mpch)    Y(Mpch)   Z(Mpch)   Vx(kms-1)   Vy(kms-1)   Vz(kms-1)   Rvir(kpch)   Vcirc(kms-1)  Xoff        Nhalo       Distinct/Sub  
  119.5662   46.4538   13.4207   238.27      -428.61     -72.01      188.23       181.8         0.06985     211782.0    208975.0      
  136.1531   0.7607    17.3981   501.72      561.49      120.46      174.26       121.0         0.011912    205630.0    211878.0      
  108.1033   24.4739   15.2434   663.65      377.84      386.56      51.033       137.4         0.06866     209264.0    212031.0      
  118.4818   6.3506    14.6572   380.42      679.79      -221.42     217.4        190.0         0.034072    215203.0    212354.0      
  105.1514   23.2575   13.814    634.36      431.82      -83.98      118.07       256.4         0.1036      209178.0    212477.0      
  126.5229   12.3034   15.3093   -601.77     116.56      47.92       198.76       248.3         0.015468    205224.0    212942.0      
  122.1544   49.8538   16.2088   92.85       -40.04      -86.92      105.02       206.3         0.1247      212786.0    213245.0      
  133.4912   0.3946    17.9176   194.66      979.04      339.48      84.606       123.2         0.036906    214176.0    213274.0      
  133.7097   45.6938   19.2961   -67.16      -423.76     336.94      171.61       130.0         0.021658    209877.0    214147.0      
  109.882    43.6007   13.9501   -38.69      89.06       -203.98     235.69       264.0         0.154       221120.0    214582.0      
  125.5181   12.3687   15.5739   50.7        -11.44      -326.74     99.728       206.0         0.1011      220331.0    214823.0      
  112.2994   36.1092   15.1343   -265.42     -244.99     135.91      12.556       103.8         0.1746      221635.0    215529.0      
  120.0351   24.7163   16.09     -388.63     -484.49     -426.48     151.68       303.8         0.087144    223609.0    216429.0      
  137.8121   47.6149   18.4413   -99.93      -98.02      470.02      170.75       102.1         0.044415    216615.0    218610.0      
  117.1707   49.8229   18.361    -396.11     -145.65     167.11      87.232       135.4         0.056427    224260.0    218645.0      
  129.426    12.7522   19.5407   -186.47     57.58       491.07      75.691       79.62         0.036471    224943.0    219336.0      
  132.4611   8.1834    21.4028   -245.78     -137.24     316.22      214.75       109.9         0.022993    223442.0    219771.0      
  109.7323   23.8381   16.2409   604.02      317.12      -168.14     152.98       503.2         0.012899    208797.0    219877.0      
  132.4812   43.0125   21.3418   -375.79     -205.53     310.58      25.609       168.1         0.050009    230805.0    222758.0      
  108.9666   23.6125   16.8043   579.77      587.03      -495.82     46.157       128.9         0.063233    223501.0    223019.0      
  109.1973   26.2589   17.9623   131.39      138.56      310.99      302.87       209.7         0.012262    227606.0    224582.0      
  128.8672   39.902    20.6023   630.94      191.82      165.92      245.48       86.21         0.026428    225690.0    224650.0      
  149.5544   45.823    22.6515   -489.85     310.72      253.39      173.7        89.08         0.015098    223266.0    225707.0      
  130.8752   41.6906   21.9592   413.49      -245.33     -505.58     231.21       317.8         0.023304    236287.0    227220.0      
  130.1502   40.9157   21.3227   121.58      180.07      722.73      359.08       256.6         0.01586     213574.0    227711.0      
  113.5066   5.5312    29.1264   -48.7       255.38      566.66      75.919       106.9         0.06628     228868.0    227833.0      
  127.9664   12.625    19.4417   -249.0      43.03       -288.0      164.2        209.9         0.061678    223026.0    228487.0      
  120.833    24.185    18.02     -221.01     190.23      -232.93     316.06       123.2         0.036767    233644.0    229117.0      
  110.3013   12.4429   26.5016   291.65      526.41      437.96      173.57       121.7         0.030979    230494.0    229977.0      
  135.3692   41.0013   23.9111   -33.13      845.73      428.73      266.83       225.4         0.025299    228691.0    234261.0      
  139.7253   5.1759    26.2436   -500.8      176.0       -129.35     82.618       220.0         0.0096509   231411.0    234416.0      
