# X(Mpch)    Y(Mpch)    Z(Mpch)    Vx(kms-1)   Vy(kms-1)   Vz(kms-1)   Rvir(kpch)   Vcirc(kms-1)  Xoff        Nhalo       Distinct/Sub  
  206.8265   97.6956    153.5966   -1105.57    694.01      678.49      122.63       362.1         0.016999    7421835.0   7422598.0     
  203.8546   97.8829    152.8775   1927.61     160.15      280.7       76.181       227.3         0.033732    7437711.0   7423493.0     
  225.5076   53.413     166.1117   -49.36      -156.68     -87.31      206.92       458.1         0.048411    7458230.0   7471278.0     
  229.0762   55.593     168.0931   128.76      17.76       -716.07     94.964       374.0         0.040089    7462536.0   7480459.0     
  246.5492   52.0537    179.7253   -673.29     -140.45     -457.38     200.03       422.3         0.061765    7498521.0   7490481.0     
  203.7153   99.2807    177.5585   -127.28     370.72      599.13      75.066       196.3         0.1892      7496253.0   7490984.0     
  237.6456   59.6462    186.7341   -541.98     -459.19     -630.8      105.5        204.7         0.037843    7517843.0   7508503.0     
  231.1378   74.0388    191.801    393.26      1251.41     130.03      170.64       292.1         0.02524     7518946.0   7510106.0     
  216.4252   88.3015    190.741    63.84       -87.2       337.67      259.1        235.3         0.056117    7507784.0   7514109.0     
  3.4148     123.3313   177.5913   281.12      876.09      698.7       231.55       238.7         0.0036376   7575106.0   7576942.0     
  30.5635    135.6183   182.9795   -592.72     627.76      152.56      209.2        358.9         0.014583    7581614.0   7588338.0     
  43.4384    145.1368   188.292    -313.73     -263.54     218.85      15.1         164.9         0.05539     7604445.0   7604452.0     
  22.4309    132.9304   192.248    281.76      -38.88      -715.38     120.74       350.7         0.026552    7622078.0   7611697.0     
  17.0198    125.1572   191.5635   151.82      -17.51      -99.92      114.91       433.4         0.021263    7619550.0   7616229.0     
  26.0363    129.4856   194.8096   -751.43     521.89      -125.14     323.28       412.1         0.008516    7620375.0   7617622.0     
  30.4459    100.0786   199.5693   166.45      794.52      -114.61     346.67       283.4         0.015376    7627700.0   7619417.0     
  125.239    104.4844   171.2453   92.14       -2.56       112.84      185.16       248.9         0.0091482   7738027.0   7734434.0     
  189.6512   129.3194   157.7827   -104.19     -1037.73    404.5       196.86       336.1         0.052075    7787254.0   7792932.0     
  190.1369   111.9923   164.6664   214.78      342.0       547.21      55.098       326.4         0.035445    7804414.0   7812175.0     
  185.6533   145.9344   174.1615   477.27      -128.77     -143.05     95.214       359.8         0.046463    7823062.0   7837420.0     
  164.3275   135.2435   185.5082   338.76      105.15      -108.85     262.84       339.5         0.022819    7855767.0   7858698.0     
  176.7841   128.0209   197.1934   705.2       -687.99     183.35      160.56       516.4         0.037715    7894038.0   7886744.0     
  184.4535   115.7891   194.8729   1227.1      -111.76     -61.95      242.08       343.2         0.031027    7887406.0   7888233.0     
  236.0972   140.9116   165.2474   -287.01     112.46      881.06      273.16       184.5         0.1008      7933602.0   7924881.0     
  228.2841   142.8819   168.4792   -415.55     -340.52     -235.86     496.81       324.5         0.0083863   7937477.0   7929255.0     
  199.7732   102.8162   174.3032   412.01      -77.78      1085.25     191.95       267.1         0.035889    7832433.0   7937541.0     
  235.9908   108.533    196.9773   356.14      -1188.54    424.77      144.58       255.8         0.023368    7990219.0   7992204.0     
  97.8959    199.4286   191.3335   -310.32     105.83      -1166.94    123.09       258.0         0.064094    8136786.0   8135350.0     
  145.7885   198.3234   175.7993   -440.88     270.82      -204.47     168.87       428.1         0.015571    8189607.0   8188256.0     
  104.4619   185.848    186.1748   -502.77     678.78      -39.02      74.783       390.9         0.024627    8195787.0   8192763.0     
  103.0801   190.5568   193.3824   -137.7      34.48       -155.88     119.09       302.5         0.1384      8205143.0   8213710.0     
  160.5563   177.4861   186.9714   752.62      -696.42     281.61      239.43       405.4         0.034073    8316597.0   8293409.0     
  239.1254   158.3534   198.6003   -289.45     702.59      791.04      176.62       221.8         0.035812    8415046.0   8424439.0     
  228.9775   166.0729   196.8463   -594.88     -368.47     -283.56     274.71       438.0         0.068212    8418822.0   8424947.0     
  236.9011   157.6562   199.4149   163.63      539.71      -906.09     150.61       329.8         0.061352    8424878.0   8425303.0     
  232.4878   169.2444   199.331    263.38      -222.96     259.2       246.32       264.6         0.05435     8423137.0   8427183.0     
  13.3461    208.6054   164.7229   -1056.29    727.59      210.62      166.36       261.7         0.056679    8452474.0   8456678.0     
  24.1319    210.0974   171.9957   -667.02     868.83      1115.21     164.65       448.4         0.052362    8469367.0   8483771.0     
  3.1667     213.703    171.009    900.68      34.74       -415.99     287.69       386.5         0.01497     8476769.0   8485357.0     
  44.4706    209.1938   194.739    1707.1      611.18      -87.62      180.81       302.5         0.050122    8538643.0   8526808.0     
  46.4375    210.2827   196.2626   414.35      244.15      122.69      133.15       278.9         0.1066      8537662.0   8546462.0     
  60.8086    221.5044   164.6934   257.22      259.35      -115.92     237.42       419.8         0.053479    8588213.0   8584105.0     
  100.0067   200.7549   168.3364   -173.78     210.24      -257.68     335.77       279.6         0.1118      8689845.0   8594705.0     
  138.3929   221.2175   164.5819   -431.65     -954.7      -502.63     399.44       203.4         0.0064253   8698740.0   8691580.0     
  99.5348    201.3523   172.0538   -249.5      574.6       -1067.67    287.21       205.4         0.062527    8607530.0   8704362.0     
  146.7369   245.7297   194.4555   10.18       124.63      -120.87     82.662       305.8         0.089086    8743429.0   8737058.0     
  124.56     224.3308   192.301    80.08       274.64      -103.07     144.72       320.2         0.064196    8741447.0   8744036.0     
