# X(Mpch)    Y(Mpch)    Z(Mpch)    Vx(kms-1)   Vy(kms-1)   Vz(kms-1)   Rvir(kpch)   Vcirc(kms-1)  Xoff        Nhalo       Distinct/Sub  
  86.7421    28.1127    125.0051   -1078.7     -172.69     -285.01     301.2        327.3         0.024719    4026631.0   4019674.0     
  66.4321    31.8382    136.9288   -97.83      -50.08      -142.8      141.46       505.4         0.041633    4052342.0   4044891.0     
  91.7708    13.9614    141.0843   160.05      186.62      111.59      377.5        193.7         0.014807    4041415.0   4045124.0     
  58.6907    40.6804    137.8054   -242.69     -183.52     166.03      201.0        534.6         0.01594     4058179.0   4050440.0     
  176.9087   28.0119    107.4714   -7.81       -541.7      -604.43     176.52       158.3         0.019134    4150027.0   4142778.0     
  245.6786   37.922     110.2491   551.65      -618.24     1028.82     254.12       223.2         0.013738    4207844.0   4216582.0     
  228.045    49.6815    140.3879   811.27      -23.27      441.54      125.97       153.8         0.046172    4262027.0   4262912.0     
  218.9769   4.7954     141.8751   139.6       -103.61     -138.33     71.866       318.7         0.1142      4276319.0   4276318.0     
  222.7534   16.104     146.4391   337.0       641.18      -580.52     260.72       229.8         0.028118    4282397.0   4279155.0     
  47.1536    63.6258    108.4389   386.44      -1143.51    -220.23     126.61       533.1         0.013786    4307515.0   4301647.0     
  22.4892    55.0303    120.8319   -156.27     -154.05     29.44       230.89       325.2         0.076896    4307800.0   4312979.0     
  140.0057   64.6667    118.8229   429.61      615.91      447.2       183.53       619.5         0.0073651   4461078.0   4459555.0     
  126.7121   53.3377    116.8224   119.91      997.18      560.68      60.107       256.8         0.061173    4461339.0   4469954.0     
  148.3689   90.4421    133.1534   -675.01     531.43      -137.55     250.62       194.7         0.027415    4497330.0   4481190.0     
  143.9232   87.0189    136.4091   264.68      245.97      -425.65     213.11       277.8         0.03568     4510713.0   4488459.0     
  118.6373   71.4844    130.8097   1193.83     -205.19     249.14      184.66       437.3         0.060613    4498329.0   4491349.0     
  139.8407   82.8627    138.028    356.3       426.15      107.79      28.026       318.3         0.016141    4490276.0   4504831.0     
  178.9755   57.5687    102.05     -37.6       646.1       810.37      273.29       238.7         0.027725    4528252.0   4531017.0     
  175.3556   60.2481    109.1637   -155.9      59.2        670.57      200.49       354.6         0.075865    4540888.0   4534738.0     
  176.6551   58.4193    106.9378   -325.54     14.43       -164.72     213.11       480.8         0.1613      4537395.0   4547365.0     
  173.2621   62.4399    111.9986   -77.59      -563.02     82.42       140.89       368.0         0.024343    4542049.0   4551268.0     
  167.9762   71.3323    138.3195   -846.67     -269.1      -854.91     108.88       273.8         0.0090774   4582885.0   4589285.0     
  203.4793   53.0136    137.6422   -654.56     -146.75     21.75       215.94       205.5         0.039455    4646597.0   4645868.0     
  94.961     125.1971   131.7131   -204.76     221.36      -272.75     199.81       190.2         0.01535     4751275.0   4743098.0     
  96.6784    103.2513   128.8515   605.23      812.13      534.27      210.32       204.1         0.032898    4736783.0   4748884.0     
  94.7769    122.6191   130.5866   774.68      428.39      -16.49      383.48       346.5         0.021733    4744037.0   4755711.0     
  93.1223    128.6287   132.2603   123.65      -187.04     -212.15     156.28       415.3         0.017011    4752618.0   4759230.0     
  73.773     121.426    133.7515   700.89      -478.12     140.37      182.54       288.6         0.041205    4768049.0   4760521.0     
  116.4422   122.1677   116.2662   -972.31     938.48      97.32       198.06       386.8         0.016708    4816641.0   4807480.0     
  116.5398   107.5455   135.1107   -594.72     -58.96      41.78       81.042       519.6         0.010538    4841759.0   4847472.0     
  183.4841   117.3497   138.2006   243.01      400.43      1123.9      240.66       221.4         0.0069944   4906314.0   4899349.0     
  240.1046   140.6876   138.439    -186.06     750.13      964.02      68.419       410.9         0.031662    4971474.0   4976039.0     
  8.4379     197.9848   104.7605   101.5       -378.62     -55.85      206.56       382.8         0.1022      5010948.0   4999771.0     
  44.3339    191.2555   108.1489   -427.38     -287.97     -459.96     190.13       462.1         0.022314    5024502.0   5006293.0     
  46.0514    165.2046   103.248    -156.68     208.63      -1678.31    113.57       374.3         0.016298    5030385.0   5021664.0     
  104.8749   184.4568   106.7507   -861.06     -197.69     -837.18     29.012       218.9         0.010029    5172885.0   5175635.0     
  217.7672   153.4726   104.426    -328.31     612.48      -307.41     175.49       334.9         0.0042467   5276146.0   5284787.0     
  236.8168   176.362    133.8892   397.41      -152.5      -369.03     228.9        209.0         0.034845    5322759.0   5320313.0     
  245.2205   152.9247   149.3006   -520.12     -764.64     679.62      239.23       565.3         0.035273    5345076.0   5351226.0     
